node_1|node_2|edge|chunk_id
intuitive reasoning network (irene)|neural model|IRENE is a neural model for intuitive psychological reasoning about agents’ goals, preferences, and actions.|20798c58a9b94c11b981f2638d54af69
intuitive reasoning network (irene)|graph neural network|IRENE combines a graph neural network for learning agent and world state representations.|20798c58a9b94c11b981f2638d54af69
intuitive reasoning network (irene)|transformer|IRENE combines a transformer to encode the task context.|20798c58a9b94c11b981f2638d54af69
irene|baby intuitions benchmark|IRENE achieves new state-of-the-art performance on three out of five tasks on the Baby Intuitions Benchmark.|20798c58a9b94c11b981f2638d54af69
irene|agents|IRENE is able to bind preferences to specific agents and to better distinguish between rational and irrational agents.|20798c58a9b94c11b981f2638d54af69
irene|blocking obstacles|IRENE is able to better understand the role of blocking obstacles.|20798c58a9b94c11b981f2638d54af69
developmental cognitive science|common-sense reasoning|Studies in developmental cognitive science have demonstrated common-sense reasoning abilities.|20798c58a9b94c11b981f2638d54af69
infants|developmental disorders|Young infants have abilities that can be linked to developmental disorders such as autism.|e1e81cd1eaa448b4a0a2cf9d28282952
ai agents|humans|AI agents need to possess similar capabilities to be understood by humans and understand them.|e1e81cd1eaa448b4a0a2cf9d28282952
ai agents|robotics|AI agents are important for applications such as robotics.|e1e81cd1eaa448b4a0a2cf9d28282952
ai agents|human-machine collaboration|AI agents are important for human-machine collaboration.|e1e81cd1eaa448b4a0a2cf9d28282952
research|machine common-sense reasoning|Previous research in machine common-sense reasoning has focused on language processing and visual scene understanding.|e1e81cd1eaa448b4a0a2cf9d28282952
benchmarks|ai systems|New benchmarks have been introduced to assess the general ability of AI systems to reason about unexpected events or situations.|e1e81cd1eaa448b4a0a2cf9d28282952
riochet et al.|expected events or situations|Riochet et al. and expected events or situations are related as they are mentioned together in the context.|4d0889b0ea3f453391eabf33d908578c
riochet et al.|intuitive physics|Riochet et al. and intuitive physics are related as they are mentioned together in the context.|4d0889b0ea3f453391eabf33d908578c
gandhi et al.|expected events or situations|Gandhi et al. and expected events or situations are related as they are mentioned together in the context.|4d0889b0ea3f453391eabf33d908578c
gandhi et al.|intuitive psychology|Gandhi et al. and intuitive psychology are related as they are mentioned together in the context.|4d0889b0ea3f453391eabf33d908578c
dasgupta et al.|intuitive physics|Dasgupta et al. and intuitive physics are related as they are mentioned together in the context.|4d0889b0ea3f453391eabf33d908578c
shu et al.|intuitive psychology|Shu et al. and intuitive psychology are related as they are mentioned together in the context.|4d0889b0ea3f453391eabf33d908578c
piloto et al.|intuitive physics|Piloto et al. and intuitive physics are related as they are mentioned together in the context.|4d0889b0ea3f453391eabf33d908578c
weihs et al.|intuitive physics|Weihs et al. and intuitive physics are related as they are mentioned together in the context.|4d0889b0ea3f453391eabf33d908578c
piloto et al.|intuitive psychology|Piloto et al. and intuitive psychology are related as they are mentioned together in the context.|4d0889b0ea3f453391eabf33d908578c
gandhi et al.|common-sense reasoning|Gandhi et al. and common-sense reasoning are related as they are mentioned together in the context.|4d0889b0ea3f453391eabf33d908578c
shu et al.|common-sense reasoning|Shu et al. and common-sense reasoning are related as they are mentioned together in the context.|4d0889b0ea3f453391eabf33d908578c
bail-largeon 1987|violation of expectation paradigm|Bail-largeon 1987 and violation of expectation paradigm are related as they are mentioned together in the context.|4d0889b0ea3f453391eabf33d908578c
voe paradigm|test trials|The VoE paradigm is focused on pairing test trials that may not differ much in traditional error metrics but differ in terms of human reasoning.|de456b44b85940e2895a5f2ddd8679f4
